id,campaign_id,spend_date,impressions,clicks,conversions,spend_amount,platform
971,6,2024-07-16,11543,384,10,191.40,TikTok
972,6,2024-07-17,12586,155,22,171.05,Facebook
973,6,2024-07-18,14516,431,23,181.08,Facebook
974,6,2024-07-19,11696,510,31,165.35,Instagram
975,6,2024-07-20,7483,413,33,185.75,Facebook
976,6,2024-07-21,11624,190,11,144.58,TikTok
977,6,2024-07-22,17407,330,8,159.54,Instagram
978,6,2024-07-23,9620,551,29,154.67,Facebook
979,6,2024-07-24,5396,283,18,192.09,Instagram
980,6,2024-07-25,18755,496,22,187.34,TikTok
981,6,2024-07-26,14800,416,25,179.30,Facebook
982,6,2024-07-27,8924,355,19,180.41,Facebook
983,6,2024-07-28,18858,373,23,157.26,TikTok
984,6,2024-07-29,16105,296,13,197.96,TikTok
985,6,2024-07-30,11288,190,15,144.21,Facebook
986,6,2024-07-31,14592,357,13,134.45,TikTok
987,6,2024-08-01,15595,219,20,143.47,Instagram
988,6,2024-08-02,15590,283,15,183.28,TikTok
989,6,2024-08-03,10696,599,33,161.23,Instagram
990,6,2024-08-04,6236,518,9,176.48,Instagram
991,6,2024-08-05,5373,576,32,160.54,Facebook
992,6,2024-08-06,15522,138,8,195.09,Instagram
993,6,2024-08-07,6272,349,23,173.18,TikTok
994,6,2024-08-08,18730,555,33,159.25,TikTok
995,6,2024-08-09,12087,242,35,189.51,Instagram
996,6,2024-08-10,8951,143,25,146.76,TikTok
997,6,2024-08-11,13030,499,19,143.44,Instagram
998,6,2024-08-12,6609,372,33,177.47,Facebook
999,6,2024-08-13,18022,529,18,191.22,TikTok
1000,6,2024-08-14,6135,409,33,160.20,TikTok
1001,6,2024-08-15,15753,193,26,157.76,TikTok
1002,6,2024-08-16,15941,181,18,189.65,Facebook
1003,6,2024-08-17,10936,571,31,189.03,Instagram
1004,6,2024-08-18,16940,221,22,169.97,TikTok
1005,6,2024-08-19,5199,265,15,147.28,Instagram
1006,6,2024-08-20,15348,506,26,175.72,Facebook
1007,6,2024-08-21,19756,402,24,147.06,Facebook
1008,6,2024-08-22,19981,225,11,164.88,Instagram
1009,6,2024-08-23,8782,480,24,171.41,TikTok
1010,6,2024-08-24,18055,464,34,181.77,TikTok
1011,6,2024-08-25,8341,313,11,142.18,Instagram
1012,6,2024-08-26,18837,396,31,157.45,Instagram
1013,6,2024-08-27,7789,583,26,139.50,Facebook
1014,6,2024-08-28,8307,113,25,149.53,TikTok
1015,6,2024-08-29,8020,525,12,193.20,Facebook
1016,6,2024-08-30,10892,565,17,193.45,Facebook
1017,6,2024-08-31,11208,359,5,150.58,Instagram
1018,6,2024-09-01,12895,130,35,134.33,Instagram
1019,6,2024-09-02,15312,320,10,136.60,Instagram
1020,6,2024-09-03,11426,369,19,146.98,Facebook
1021,6,2024-09-04,11885,300,17,177.11,Instagram
1022,6,2024-09-05,15025,480,18,160.51,Facebook
1023,6,2024-09-06,5590,506,8,161.33,TikTok
1024,6,2024-09-07,13064,345,7,145.64,Facebook
1025,6,2024-09-08,16689,592,23,153.39,TikTok
1026,6,2024-09-09,7398,587,13,191.00,Facebook
1027,6,2024-09-10,5470,285,9,152.91,TikTok
1028,6,2024-09-11,17544,215,11,185.77,Instagram
1029,6,2024-09-12,15637,147,26,166.29,TikTok
1030,6,2024-09-13,18124,366,17,152.75,Instagram
1031,6,2024-09-14,7024,156,5,145.56,TikTok
1032,6,2024-09-15,7227,269,33,185.25,Facebook
1033,6,2024-09-16,6732,281,19,170.75,Instagram
1034,6,2024-09-17,5508,584,19,186.74,Facebook
1035,6,2024-09-18,14948,511,24,194.20,Instagram
1036,6,2024-09-19,18534,425,21,150.47,TikTok
1037,6,2024-09-20,17310,353,8,185.38,Instagram
1038,6,2024-09-21,7593,415,25,148.17,Instagram
1039,6,2024-09-22,6495,108,11,186.49,Instagram
1040,6,2024-09-23,17042,519,10,137.33,Instagram
1041,6,2024-09-24,10247,260,28,187.14,Instagram
1042,6,2024-09-25,12158,258,27,190.77,Instagram
1043,6,2024-09-26,13650,498,26,151.36,Instagram
1044,6,2024-09-27,16382,222,33,134.31,Facebook
1045,6,2024-09-28,7763,499,11,144.42,Instagram
1046,6,2024-09-29,11699,281,10,174.67,Instagram
1047,6,2024-09-30,8012,239,22,173.47,Instagram
1048,6,2024-10-01,18841,520,7,170.45,TikTok
1049,6,2024-10-02,14668,235,11,168.89,TikTok
1050,6,2024-10-03,9666,200,27,187.83,Facebook
1051,6,2024-10-04,10269,426,27,192.78,Facebook
1052,6,2024-10-05,15839,353,10,195.38,Instagram
1053,6,2024-10-06,9771,233,12,151.36,Facebook
1054,6,2024-10-07,7972,222,25,163.84,Instagram
1055,6,2024-10-08,12892,535,19,138.96,Instagram
1056,6,2024-10-09,13650,338,6,173.90,Instagram
1057,6,2024-10-10,15094,241,17,195.49,TikTok
1058,6,2024-10-11,13367,568,7,155.02,Instagram
1059,6,2024-10-12,11189,363,20,135.26,TikTok
1060,6,2024-10-13,6699,107,7,164.91,TikTok
1061,6,2024-10-14,16972,194,27,134.47,Instagram
1062,6,2024-10-15,11885,114,6,159.68,Facebook
1063,6,2024-10-16,17086,525,17,140.68,Instagram
1064,6,2024-10-17,11821,414,33,170.46,Facebook
1065,6,2024-10-18,9450,188,32,158.21,Facebook
1066,6,2024-10-19,6254,384,19,146.24,Facebook
1067,6,2024-10-20,19334,402,26,144.25,Instagram
1068,6,2024-10-21,19452,226,10,139.49,Facebook
1069,6,2024-10-22,18173,272,23,171.88,Facebook
1070,6,2024-10-23,7251,217,14,169.51,Instagram
1071,6,2024-10-24,5433,153,5,181.04,TikTok
1072,6,2024-10-25,18108,275,27,152.18,Facebook
1073,6,2024-10-26,14017,246,20,189.01,Facebook
1074,6,2024-10-27,13581,581,10,152.03,Instagram
1075,6,2024-10-28,13879,418,27,166.38,Instagram
1076,6,2024-10-29,17322,140,14,140.84,Instagram
1077,6,2024-10-30,6172,112,16,143.90,Instagram
1078,6,2024-10-31,15331,492,34,151.29,Facebook
1079,6,2024-11-01,15012,122,26,162.75,Instagram
1080,6,2024-11-02,18486,346,17,174.75,TikTok
1081,6,2024-11-03,5959,534,26,173.97,Instagram
1082,6,2024-11-04,5834,339,21,179.93,TikTok
1083,6,2024-11-05,18599,563,11,157.04,Instagram
1084,6,2024-11-06,8394,390,13,138.73,Facebook
1085,6,2024-11-07,10597,196,21,197.09,Instagram
1086,6,2024-11-08,11855,527,17,167.57,Instagram
1087,6,2024-11-09,15049,219,23,156.65,Facebook
1088,6,2024-11-10,15961,141,22,151.98,TikTok
1089,6,2024-11-11,19830,254,27,196.74,Facebook
1090,6,2024-11-12,19254,320,15,183.82,Facebook
1091,6,2024-11-13,13081,127,23,185.94,Instagram
1092,6,2024-11-14,6517,464,26,147.62,Facebook
1093,6,2024-11-15,10203,331,7,186.79,TikTok
1094,6,2024-11-16,17319,296,8,158.06,TikTok
1095,6,2024-11-17,17639,309,20,194.33,Instagram
1096,6,2024-11-18,11291,379,23,141.60,Instagram
1097,6,2024-11-19,18613,495,21,151.04,TikTok
1098,6,2024-11-20,10154,215,33,189.09,Instagram
1099,6,2024-11-21,14256,209,23,193.23,Instagram
1100,6,2024-11-22,8840,428,14,145.48,Instagram
1101,6,2024-11-23,13927,526,32,142.09,Facebook
1102,6,2024-11-24,17581,555,13,194.10,Instagram
1103,6,2024-11-25,10887,144,28,163.77,Instagram
1104,6,2024-11-26,12264,432,14,139.95,Facebook
1105,6,2024-11-27,11525,387,11,158.33,Instagram
1106,6,2024-11-28,16823,353,9,146.50,Instagram
1107,6,2024-11-29,15295,218,22,164.81,Instagram
1108,6,2024-11-30,7402,571,15,150.57,Instagram
1109,6,2024-12-01,12346,406,28,190.56,TikTok
1110,6,2024-12-02,18526,596,24,162.98,TikTok
1111,6,2024-12-03,10432,191,13,156.78,Facebook
1112,6,2024-12-04,8039,236,18,154.39,Facebook
1113,6,2024-12-05,16950,239,35,190.62,Facebook
1114,6,2024-12-06,17680,153,11,140.92,Facebook
1115,6,2024-12-07,7975,561,25,172.31,Facebook
1116,6,2024-12-08,9306,236,31,171.17,Facebook
1117,6,2024-12-09,18454,153,29,141.45,TikTok
1118,6,2024-12-10,10017,288,27,194.82,Instagram
1119,6,2024-12-11,15156,387,19,191.06,TikTok
1120,6,2024-12-12,17214,502,18,134.31,Instagram
1121,6,2024-12-13,19230,380,11,175.92,Instagram
1122,6,2024-12-14,7827,555,21,148.53,Instagram
1123,6,2024-12-15,8184,151,27,173.29,Instagram
1124,6,2024-12-16,5690,141,23,158.89,Instagram
1125,6,2024-12-17,6019,291,32,156.60,TikTok
1126,6,2024-12-18,6374,254,14,155.73,Facebook
1127,6,2024-12-19,13381,265,32,179.59,Instagram
1128,6,2024-12-20,10693,437,14,165.95,TikTok
1129,6,2024-12-21,6600,164,24,140.64,Facebook
1130,6,2024-12-22,5968,101,12,166.15,TikTok
1131,6,2024-12-23,9975,109,20,161.11,TikTok
1132,6,2024-12-24,8754,200,31,191.88,Instagram
1133,6,2024-12-25,8033,506,23,177.04,Instagram
1134,6,2024-12-26,10312,346,21,138.59,Facebook
1135,6,2024-12-27,13018,299,16,191.22,Instagram
1136,6,2024-12-28,12729,498,25,169.30,TikTok
1137,6,2024-12-29,13602,580,9,196.66,Instagram
1138,6,2024-12-30,6809,374,27,176.01,Instagram
1139,6,2024-12-31,11687,203,24,173.15,Instagram
1140,6,2025-01-01,8361,125,13,159.48,TikTok
1141,6,2025-01-02,11550,451,7,168.16,TikTok
1142,6,2025-01-03,11157,375,31,138.15,TikTok
1143,6,2025-01-04,10514,385,34,177.24,TikTok
1144,6,2025-01-05,19300,454,8,165.05,Instagram
1145,6,2025-01-06,19608,270,15,172.06,TikTok
1146,6,2025-01-07,19304,569,26,152.92,Instagram
1147,6,2025-01-08,6880,245,21,150.11,Instagram
1148,6,2025-01-09,19849,420,30,143.99,TikTok
1149,6,2025-01-10,12462,507,27,194.92,Instagram
1150,6,2025-01-11,12563,123,27,184.93,Facebook
1151,6,2025-01-12,11450,352,27,160.22,TikTok
1152,6,2025-01-13,7128,469,22,151.87,Instagram
1153,6,2025-01-14,12448,351,26,178.73,TikTok
1154,6,2025-01-15,15850,330,18,148.77,TikTok
1155,6,2025-01-16,11244,126,21,139.81,Instagram
1156,6,2025-01-17,14222,341,28,169.72,Instagram
1157,6,2025-01-18,8672,133,30,163.05,Instagram
1158,6,2025-01-19,7681,107,20,150.09,Facebook
1159,6,2025-01-20,13885,153,8,148.54,Facebook
1160,6,2025-01-21,6398,344,19,167.16,TikTok
1161,6,2025-01-22,16007,401,20,157.88,Facebook
1162,6,2025-01-23,13212,311,13,144.21,Instagram
1163,6,2025-01-24,17259,107,29,148.84,TikTok
1164,6,2025-01-25,5368,174,22,140.41,Instagram
1165,6,2025-01-26,5592,367,25,136.82,Instagram
1166,6,2025-01-27,5494,515,9,143.03,Instagram
1167,6,2025-01-28,6898,372,18,157.19,Facebook
1168,6,2025-01-29,16722,304,34,199.72,Instagram
1169,6,2025-01-30,9767,250,24,148.50,Instagram
1170,6,2025-01-31,14502,162,17,192.58,Facebook
1171,6,2025-02-01,15844,311,29,196.43,TikTok
1172,6,2025-02-02,12847,306,26,137.50,Facebook
1173,6,2025-02-03,15485,397,20,162.39,Instagram
1174,6,2025-02-04,13331,535,12,185.05,Instagram
1175,6,2025-02-05,9711,286,20,174.24,Instagram
1176,6,2025-02-06,10021,531,32,198.65,Instagram
1177,6,2025-02-07,14563,190,26,180.33,Instagram
1178,6,2025-02-08,15669,128,28,176.96,Instagram
1179,6,2025-02-09,16324,586,9,173.10,Instagram
1180,6,2025-02-10,19550,476,30,140.36,Instagram
1181,6,2025-02-11,9925,200,28,176.87,Instagram
1182,6,2025-02-12,18286,513,13,158.66,Facebook
1183,6,2025-02-13,15596,266,23,137.88,Instagram
1184,6,2025-02-14,10000,593,29,192.01,Facebook
1185,6,2025-02-15,11278,589,18,160.43,Instagram
1186,6,2025-02-16,10421,135,5,141.51,Instagram
1187,6,2025-02-17,9039,324,22,147.20,Instagram
1188,6,2025-02-18,19050,359,33,168.84,Facebook
1189,6,2025-02-19,6537,430,28,172.64,Instagram
1190,6,2025-02-20,10501,553,21,164.93,Instagram
1191,6,2025-02-21,9040,422,32,135.45,Instagram
1192,6,2025-02-22,16436,213,10,165.69,Facebook
1193,6,2025-02-23,5898,264,17,153.41,Instagram
1194,6,2025-02-24,15089,390,13,181.83,Instagram
1195,6,2025-02-25,10203,541,24,198.26,Instagram
1196,6,2025-02-26,17278,385,26,170.44,Instagram
1197,6,2025-02-27,17418,153,10,149.93,Facebook
1198,6,2025-02-28,8311,225,33,183.44,TikTok
1199,6,2025-03-01,19807,168,32,167.05,Instagram
1200,6,2025-03-02,8175,205,22,153.84,TikTok
1201,6,2025-03-03,6727,441,28,175.60,Facebook
1202,6,2025-03-04,19673,569,9,169.93,TikTok
1203,6,2025-03-05,8153,380,32,147.25,Instagram
1204,6,2025-03-06,9481,284,20,163.06,Instagram
1205,6,2025-03-07,13063,383,13,156.94,Facebook
1206,6,2025-03-08,15845,576,16,161.67,Instagram
1207,6,2025-03-09,10123,350,33,158.65,Instagram
1208,6,2025-03-10,17655,240,13,182.13,Facebook
1209,6,2025-03-11,13937,169,34,137.29,Instagram
1210,6,2025-03-12,16691,120,6,162.65,Instagram
1211,6,2025-03-13,15514,309,11,187.98,Facebook
1212,6,2025-03-14,6438,201,25,184.15,Instagram
1213,6,2025-03-15,5279,143,31,181.82,Instagram
1214,6,2025-03-16,19973,113,20,186.49,TikTok
1215,6,2025-03-17,17721,452,27,152.51,Instagram
1216,6,2025-03-18,11169,495,7,145.16,Instagram
1217,6,2025-03-19,17336,311,14,193.31,Facebook
1218,6,2025-03-20,8095,420,21,174.98,Facebook
1219,6,2025-03-21,19350,318,11,152.50,Instagram
1220,6,2025-03-22,12766,215,25,139.59,Instagram
1221,6,2025-03-23,15301,209,10,170.09,Instagram
1222,6,2025-03-24,5591,495,25,196.82,Instagram
1223,6,2025-03-25,11377,281,27,150.36,Instagram
1224,6,2025-03-26,5358,237,25,162.53,Facebook
1225,6,2025-03-27,6555,579,30,170.14,Instagram
1226,6,2025-03-28,14972,359,35,150.92,Instagram
1227,6,2025-03-29,7589,393,27,168.98,Instagram
1228,6,2025-03-30,8316,100,29,188.40,Instagram
1229,6,2025-03-31,11715,195,16,146.64,Instagram
1230,6,2025-04-01,15058,588,32,180.56,TikTok
1231,6,2025-04-02,16176,146,19,135.46,Instagram
1232,6,2025-04-03,7743,275,28,162.19,TikTok
1233,6,2025-04-04,5135,531,27,146.84,Instagram
1234,6,2025-04-05,8065,190,9,190.44,TikTok
1235,6,2025-04-06,17961,142,12,177.71,Instagram
1236,6,2025-04-07,15696,184,13,187.64,Instagram
1237,6,2025-04-08,12995,279,6,169.87,Instagram
1238,6,2025-04-09,7798,429,6,197.07,Facebook
1239,6,2025-04-10,9245,501,9,179.08,Instagram
1240,6,2025-04-11,8828,192,19,199.91,Instagram
1241,6,2025-04-12,11660,494,20,145.20,Instagram
1242,6,2025-04-13,12200,321,12,185.44,Instagram
1243,6,2025-04-14,5345,238,24,184.22,Instagram
1244,6,2025-04-15,11047,521,18,169.58,Instagram
1245,6,2025-04-16,16589,368,22,162.78,Instagram
1246,6,2025-04-17,17846,374,29,166.52,TikTok
1247,6,2025-04-18,19452,579,16,155.69,Instagram
1248,6,2025-04-19,12370,576,17,160.63,TikTok
1249,6,2025-04-20,6969,219,15,158.69,TikTok
1250,6,2025-04-21,19664,167,27,139.28,Facebook
1251,6,2025-04-22,11594,360,30,172.68,TikTok
1252,6,2025-04-23,11019,513,17,198.60,Instagram
1253,6,2025-04-24,10176,445,23,193.91,TikTok
1254,6,2025-04-25,10967,438,18,148.22,TikTok
1255,6,2025-04-26,17010,514,11,163.79,Instagram
1256,6,2025-04-27,5990,265,24,137.13,Instagram
1257,6,2025-04-28,18426,229,25,174.84,Facebook
1258,6,2025-04-29,14117,186,33,161.27,Instagram
1259,6,2025-04-30,17900,595,21,151.12,TikTok
1260,6,2025-05-01,14081,378,7,163.50,Instagram
1261,6,2025-05-02,18344,419,32,149.04,Facebook
1262,6,2025-05-03,10431,578,27,183.28,Instagram
1263,6,2025-05-04,9613,448,30,135.14,Facebook
1264,6,2025-05-05,6078,173,29,135.18,Instagram
1265,6,2025-05-06,14764,254,13,145.25,Instagram
1266,6,2025-05-07,9831,392,29,154.68,TikTok
1267,6,2025-05-08,5762,433,28,169.48,Instagram
1268,6,2025-05-09,14696,325,26,175.20,Instagram
1269,6,2025-05-10,7686,171,12,142.51,Facebook
1270,6,2025-05-11,18108,584,23,160.69,Facebook
1271,6,2025-05-12,19502,114,17,157.35,Instagram
1272,6,2025-05-13,10597,433,29,168.82,Instagram
1273,6,2025-05-14,17650,504,21,151.61,TikTok
1274,6,2025-05-15,13976,328,17,142.40,Instagram
1275,6,2025-05-16,16113,123,9,145.51,Instagram
1276,6,2025-05-17,19426,509,21,138.23,TikTok
1277,6,2025-05-18,18326,319,7,157.05,TikTok
1278,6,2025-05-19,19905,244,20,176.75,Instagram
1279,6,2025-05-20,5488,125,5,143.88,TikTok
1280,6,2025-05-21,5426,155,14,176.10,Facebook
1281,6,2025-05-22,7483,540,7,198.71,Facebook
1282,6,2025-05-23,16815,247,14,136.22,Instagram
1283,6,2025-05-24,17399,356,16,139.38,Facebook
1284,6,2025-05-25,8849,246,31,184.66,TikTok
1285,6,2025-05-26,15959,510,14,134.70,Instagram
1286,6,2025-05-27,6522,491,28,170.04,Instagram
1287,6,2025-05-28,7607,407,20,187.27,TikTok
1288,6,2025-05-29,16956,331,23,156.34,Instagram
1289,6,2025-05-30,19565,140,28,194.60,Instagram
1290,6,2025-05-31,9592,433,19,135.96,Instagram
1291,6,2025-06-01,9962,450,21,143.12,Instagram
1292,6,2025-06-02,9668,126,18,158.24,Instagram
1293,6,2025-06-03,18131,226,33,182.88,TikTok
1294,6,2025-06-04,10863,133,25,164.11,TikTok
1295,6,2025-06-05,13019,587,8,150.43,Instagram
1296,6,2025-06-06,15970,331,21,142.81,Instagram
1297,6,2025-06-07,16470,391,22,188.72,TikTok
1298,6,2025-06-08,15488,573,10,134.05,TikTok
1299,6,2025-06-09,17345,472,7,149.50,TikTok
1300,6,2025-06-10,17876,126,27,146.47,Instagram
1301,6,2025-06-11,14569,354,28,162.53,TikTok
1302,6,2025-06-12,10739,108,9,182.93,Facebook
1303,6,2025-06-13,15929,577,8,155.86,TikTok
1304,6,2025-06-14,12566,278,14,179.97,Instagram
1305,6,2025-06-15,10506,162,6,143.24,Instagram
1306,6,2025-06-16,10036,194,8,177.29,Instagram
1307,6,2025-06-17,11952,486,21,167.97,Instagram
1308,6,2025-06-18,9734,416,10,165.48,TikTok
1309,6,2025-06-19,15119,591,10,165.76,Instagram
1310,6,2025-06-20,17625,318,16,147.14,Instagram
1311,6,2025-06-21,18220,338,29,133.61,Instagram
1312,6,2025-06-22,11840,409,13,192.13,TikTok
1313,6,2025-06-23,12892,165,14,180.78,Instagram
1314,6,2025-06-24,9872,279,8,155.58,Instagram
1315,6,2025-06-25,13809,494,8,153.46,Instagram
1316,6,2025-06-26,10487,273,10,164.02,Facebook
1317,6,2025-06-27,11756,124,11,166.73,Instagram
1318,6,2025-06-28,16308,407,8,161.98,Facebook
1319,6,2025-06-29,19790,229,11,193.63,Facebook
1320,6,2025-06-30,14100,284,5,199.94,Facebook
1321,6,2025-07-01,7593,339,11,193.92,Instagram
1322,6,2025-07-02,17912,529,31,193.94,Instagram
1323,6,2025-07-03,11956,443,27,174.53,Instagram
1324,6,2025-07-04,12409,140,8,142.61,Instagram
1325,6,2025-07-05,11643,326,20,197.55,TikTok
1326,6,2025-07-06,6730,379,20,143.85,Facebook
1327,6,2025-07-07,12295,538,8,175.86,Instagram
1328,6,2025-07-08,13464,488,29,150.94,Instagram
1329,6,2025-07-09,15709,283,10,177.37,Instagram
1330,6,2025-07-10,11509,133,8,196.64,Instagram
1331,6,2025-07-11,17637,150,12,185.69,Instagram
1332,6,2025-07-12,14840,437,8,176.22,Instagram
1333,6,2025-07-13,9219,377,15,168.85,Facebook
1334,6,2025-07-14,12009,281,25,166.24,Facebook
1335,6,2025-07-15,9400,366,13,196.78,Facebook
1336,6,2025-07-16,13239,149,8,175.70,Instagram
1337,6,2025-07-17,11896,151,24,179.26,Instagram
1338,6,2025-07-18,8667,414,10,184.87,Facebook
1339,6,2025-07-19,15203,179,32,165.98,Instagram
1340,6,2025-07-20,5296,571,29,157.39,Instagram
1341,6,2025-07-21,13241,588,5,159.80,TikTok
1342,6,2025-07-22,10018,558,26,155.05,Facebook
1343,6,2025-07-23,7404,460,14,152.73,Instagram
1344,6,2025-07-24,19896,168,8,180.08,Instagram
1345,6,2025-07-25,18009,137,7,174.50,Instagram
1346,6,2025-07-26,5144,226,13,144.90,Instagram
1347,6,2025-07-27,18115,116,13,168.10,Instagram
1348,6,2025-07-28,9669,581,16,188.19,Instagram
1349,6,2025-07-29,17700,311,32,143.18,Facebook
1350,6,2025-07-30,9026,163,21,172.37,TikTok
1351,6,2025-07-31,5493,281,29,188.64,Facebook
1352,6,2025-08-01,8926,338,24,167.69,TikTok
1353,6,2025-08-02,19009,255,21,179.93,Instagram
1354,6,2025-08-03,8696,450,28,146.84,Instagram
1355,6,2025-08-04,15575,226,28,138.19,Instagram
1356,6,2025-08-05,5787,529,35,186.33,Facebook
1357,6,2025-08-06,14100,172,26,172.13,Instagram
1358,6,2025-08-07,9261,278,15,176.28,Instagram
1359,6,2025-08-08,9836,405,17,137.61,Instagram
1360,6,2025-08-09,16666,222,16,154.58,TikTok
1361,6,2025-08-10,11976,357,11,153.25,Instagram
1362,6,2025-08-11,16450,475,19,183.63,Instagram
1363,6,2025-08-12,5933,380,18,198.46,Instagram
1364,6,2025-08-13,5643,548,29,184.95,TikTok
1365,6,2025-08-14,18127,495,19,155.47,Instagram
1366,6,2025-08-15,16384,568,35,153.74,Facebook
1367,6,2025-08-16,17067,330,10,178.79,Facebook
1368,6,2025-08-17,6528,438,32,182.71,TikTok
1369,6,2025-08-18,16462,272,26,153.51,Facebook
1370,6,2025-08-19,6028,164,11,165.08,Instagram
1371,6,2025-08-20,7931,271,11,163.79,TikTok
1372,6,2025-08-21,12091,229,34,160.70,Facebook
1373,6,2025-08-22,6972,437,30,161.16,Instagram
1374,6,2025-08-23,8262,599,29,138.30,TikTok
1375,6,2025-08-24,18703,168,31,178.91,TikTok
1376,6,2025-08-25,5824,280,31,136.42,TikTok
1377,6,2025-08-26,13054,128,21,161.95,Facebook
1378,6,2025-08-27,13587,564,22,188.17,Instagram
1379,6,2025-08-28,15516,113,6,163.96,TikTok
1380,6,2025-08-29,17865,424,25,195.07,Facebook
1381,6,2025-08-30,7840,600,29,192.68,Facebook
1382,6,2025-08-31,16860,490,22,133.46,Instagram
1383,6,2025-09-01,16000,328,27,167.94,TikTok
1384,6,2025-09-02,19439,577,18,155.07,TikTok
1385,6,2025-09-03,10543,206,11,156.38,Instagram
1386,6,2025-09-04,15618,487,6,175.77,Instagram
1387,6,2025-09-05,13730,504,8,166.55,Instagram
1388,6,2025-09-06,19908,144,9,157.91,Instagram
1389,6,2025-09-07,13319,589,9,174.52,Facebook
1390,6,2025-09-08,9952,360,19,198.62,TikTok
1391,6,2025-09-09,12872,323,21,137.59,Facebook
1392,6,2025-09-10,7195,572,13,170.93,TikTok
1393,6,2025-09-11,7862,109,24,175.29,TikTok
1394,6,2025-09-12,6025,349,23,145.60,Instagram
1395,6,2025-09-13,7947,465,26,155.64,Facebook
1396,6,2025-09-14,8591,142,34,188.00,Facebook
1397,6,2025-09-15,13284,496,13,164.63,TikTok
1398,6,2025-09-16,17728,478,21,199.94,Instagram
1399,6,2025-09-17,19429,491,11,151.54,TikTok
1400,6,2025-09-18,9364,464,13,161.42,TikTok
1401,6,2025-09-19,11228,599,32,191.86,TikTok
1402,6,2025-09-20,17812,101,31,196.92,TikTok
1403,6,2025-09-21,10215,584,6,134.09,Instagram
1404,6,2025-09-22,6903,285,26,194.88,Instagram
1405,6,2025-09-23,6025,489,25,197.03,Instagram
1406,6,2025-09-24,14274,267,21,175.40,Instagram
1407,6,2025-09-25,15441,548,15,150.77,Instagram
1408,6,2025-09-26,18194,310,27,191.86,Facebook
1409,6,2025-09-27,15080,299,11,146.80,Facebook
1410,6,2025-09-28,12279,504,29,135.13,Facebook
1411,6,2025-09-29,19945,579,18,136.96,TikTok
1412,6,2025-09-30,18308,500,15,139.61,Instagram
1413,6,2025-10-01,13131,265,16,160.34,Facebook
1414,6,2025-10-02,8666,593,17,150.35,Instagram
1415,6,2025-10-03,18116,494,32,186.35,Instagram
1416,6,2025-10-04,7202,176,17,180.00,TikTok
1417,6,2025-10-05,16456,550,28,199.72,Instagram
1418,6,2025-10-06,8537,599,9,143.69,TikTok
1419,6,2025-10-07,17603,525,24,154.23,TikTok
1420,6,2025-10-08,17155,376,14,171.50,Facebook
1421,6,2025-10-09,11787,208,31,137.39,TikTok
1422,6,2025-10-10,9913,431,23,169.53,Instagram
1423,6,2025-10-11,7838,355,9,163.59,Instagram
1424,6,2025-10-12,13119,106,26,178.61,Facebook
1425,6,2025-10-13,8688,447,16,146.04,Instagram
1426,6,2025-10-14,16242,553,24,147.18,Instagram
1427,6,2025-10-15,5577,524,18,167.36,Instagram
1428,6,2025-10-16,19494,416,22,171.94,TikTok
1429,6,2025-10-17,8066,588,11,141.54,Instagram
1430,6,2025-10-18,13836,402,8,196.54,Instagram
1431,6,2025-10-19,10990,392,13,165.36,Instagram
1432,6,2025-10-20,13051,533,35,170.06,Instagram
1433,6,2025-10-21,18444,564,5,175.23,Instagram
1434,6,2025-10-22,18628,225,29,168.62,Facebook
1435,6,2025-10-23,8947,136,14,184.67,Instagram
1436,6,2025-10-24,11333,392,16,191.80,Instagram
1437,6,2025-10-25,13592,409,29,145.86,Facebook
1438,6,2025-10-26,10477,365,33,145.99,Instagram
1439,6,2025-10-27,16890,242,12,152.75,Instagram
1440,6,2025-10-28,14308,262,15,147.22,TikTok
1441,6,2025-10-29,15331,146,12,152.91,Instagram
1442,6,2025-10-30,5769,304,14,140.35,Instagram
1443,6,2025-10-31,18473,355,26,199.92,TikTok
1444,6,2025-11-01,16020,125,7,139.88,Instagram
1445,6,2025-11-02,15103,574,14,140.32,Instagram
1446,6,2025-11-03,15392,594,16,179.09,Instagram
1447,6,2025-11-04,16827,586,10,161.53,Facebook
1448,6,2025-11-05,11499,263,11,138.98,TikTok
1449,6,2025-11-06,17794,514,24,140.93,Facebook
1450,6,2025-11-07,10076,590,12,144.41,Instagram
1451,6,2025-11-08,12701,371,19,172.96,TikTok
1452,6,2025-11-09,17000,557,30,190.39,Instagram
1453,6,2025-11-10,12493,379,18,145.98,Facebook
1454,6,2025-11-11,9573,144,6,159.34,Instagram
1455,6,2025-11-12,19107,596,6,185.02,Instagram
1456,6,2025-11-13,9294,498,28,143.27,Instagram
1457,6,2025-11-14,6461,471,27,185.42,Facebook
1458,6,2025-11-15,18771,479,8,161.00,Instagram
1459,6,2025-11-16,8697,301,19,165.49,Instagram
1460,6,2025-11-17,14987,387,15,173.19,Facebook
1461,6,2025-11-18,15791,400,26,156.98,Instagram
1462,6,2025-11-19,15876,516,6,150.62,Instagram
1463,6,2025-11-20,17005,201,19,147.96,Instagram
1464,6,2025-11-21,13900,363,27,173.06,Instagram
1465,6,2025-11-22,11770,504,28,134.76,TikTok
1466,6,2025-11-23,17599,505,10,185.81,Instagram
1467,6,2025-11-24,6124,291,30,162.92,Instagram
1468,6,2025-11-25,17900,210,19,145.79,Instagram
1469,6,2025-11-26,6989,443,19,175.49,Instagram
